Cartesian Points: 
(-16, -9)
(2, -14)
(22, -5)
(-21, -7)
(93, 32)
(97, -26)
(32, 26)
(-14, 4)
(57, -51)
(14, 51)
(-97, 18)
(-91, -66)
(-61, 86)
(92, 72)
(2, 73)
(62, 84)
(65, 6)
(-9, 19)
(-2, 70)
(79, -64)
(85, -92)
(4, -42)
(-85, -64)
(75, 22)
(91, 7)
(10, 34)
(-54, -11)
(4, -37)
(-80, -94)
(74, 8)
(-2, 21)
(-11, 75)
(59, 61)
(75, -24)
(10, 12)
(69, -63)
(-18, 43)
(42, 71)
(-93, 53)
(55, 16)
(56, 8)
(-89, 74)
(-80, 57)
(22, 49)
(-77, -15)
(60, 61)
(50, -51)
(38, -48)
(-2, 74)
(30, 96)
(95, 8)
(-39, 100)
(100, 83)
(-83, -13)
(-77, -57)
(-12, 3)
(-57, -9)
(-73, 40)
(-78, -100)
(-95, -52)
(32, 64)
(63, -85)
(-24, 55)
(24, -61)
(-56, -99)
(-39, 8)
(28, -95)
(35, -30)
(79, -37)
(-61, -18)
(86, 14)
(71, 96)
(-51, -67)
(-31, -37)
(-6, 15)
(-74, 31)
(-10, -25)
(-72, -74)
(-38, -67)
(8, 30)
(51, -50)
(-40, 81)
(58, -70)
(64, 79)
(67, -72)
(-6, 83)
(-41, 35)
(-30, 63)
(-32, -17)
(-57, -8)
(76, 51)
(-69, 40)
(7, 93)
(-59, 94)
(21, -75)
(60, -31)
(86, 34)
(32, 3)
(65, 58)
(-9, -62)
(-51, 5)
(-22, 71)
(34, -79)
(11, -62)
(-71, -50)
(94, 15)
(-2, 7)
(42, -82)
(10, 27)
(82, 91)
(-96, -71)
(71, 92)
(-10, 89)
(61, 25)
(-10, 22)
(57, 91)
(20, -74)
(80, -70)
(60, -33)
(17, 74)
(-10, 39)
(-1, -81)
(-68, 76)
(8, 79)
(-55, -22)
(-70, -59)
(59, 52)
(15, -3)
(98, -66)
(29, 52)
(-91, -9)
(-31, -3)
(-85, -94)
(-88, -45)
(33, -80)
(-7, 54)
(-23, 35)
(12, -90)
(86, -72)
(4, -79)
(-66, -69)
(26, -56)
(37, -86)
(65, 92)
(-1, 83)
(86, -23)
(-50, 81)
(-69, -11)
(-6, 63)
(94, 97)
(28, -88)
(69, 50)
(76, -59)
(-41, 71)
(48, 66)
(81, 6)
(77, -95)
(74, 54)
(-42, 7)
(-49, -37)
(60, 0)
(67, 78)
(65, -78)
(-82, 63)
(-42, 93)
(78, -34)
(87, 43)
(79, 26)
(-28, 66)
(79, -24)
(-8, 5)
(67, 75)
(-100, 53)
(-3, -98)
(16, 95)
(-23, 20)
(-15, 19)
(65, 47)
(57, 82)
(-2, -78)
(-61, -8)
(36, 88)
(-55, 6)
(10, 3)
(43, -44)
(19, -37)
(-82, -75)
(-84, -82)
(70, 9)
(49, 83)
(41, 71)
(82, -30)
(34, 99)
(44, 88)
(46, -79)
(-87, 76)
(22, 34)
(-10, 0)
(28, -30)
(82, -38)
(-3, -15)
(82, 38)
(-51, -43)
(-87, -100)
(-65, 90)
(-36, 66)
(-95, 61)
(-51, -43)
(87, 36)
(-87, 53)
(-4, -74)
(100, -16)
(24, -13)
(-9, 6)
(74, -91)
(85, 4)
(-34, -10)
(-89, 44)
(83, -73)
(-84, -75)
(-62, -63)
(-31, -14)
(-13, -18)
(-24, -59)
(-39, -73)
(45, 32)
(87, 65)
(-37, 51)
(-77, -6)
(-46, -23)
(24, -16)
(-27, -43)
(45, -45)
(48, 76)
(-17, -51)
(63, 60)
(66, 25)
(37, 67)
(77, -56)
(81, -68)
(-23, 80)
(41, -11)
(-69, 6)
(10, 74)
(-60, 96)
(-64, 5)
(-40, -35)
(97, 34)
(83, -52)
(-89, -58)
(33, 69)
(-84, 5)
(-51, 0)
(-8, 92)
(-61, -95)
(-33, 75)
(-25, -31)
(-48, 57)
(54, -9)
(15, -65)
(59, -2)
(71, -100)
(82, -76)
(91, -59)
(-76, -92)
(53, 83)
(25, -50)
(70, 13)
(23, 88)
(72, -63)
(-79, -24)
(37, -22)
(-25, 58)
(-50, 72)
(5, -51)
(50, -48)
(12, -98)
(-54, -53)
(-52, -48)
(15, 39)
(-100, 84)
(43, -71)
(-85, 26)
(-5, 61)
(-76, -67)
(-75, -53)
(13, -25)
(-45, -99)
(-97, 50)
(46, -35)
(-57, 62)
(-40, 68)
(-95, -24)
(42, -95)
(-44, -54)
(-60, -56)
(-33, -88)
(21, -79)
(16, 86)
(-60, 71)
(-51, -94)
(78, -42)
(-46, 37)
(57, -13)
(-54, 1)
(53, 1)
(47, -15)
(86, 98)
(100, 78)
(3, 60)
